,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
11,002594.SZ,20230214,284,284.5,279.1,281.97,282.32,-0.35,-0.124,73643.68,2068766.543
10,002594.SZ,20230215,283,283.9,278.56,279,281.97,-2.97,-1.0533,90832.16,2549250.814
9,002594.SZ,20230216,280,281.79,274.85,277.02,279,-1.98,-0.7097,103348.15,2883947.589
8,002594.SZ,20230217,276.49,278.1,271.28,271.66,277.02,-5.36,-1.9349,100996.5,2764372.531
7,002594.SZ,20230220,271.59,273.3,267,272.8,271.66,1.14,0.4196,130701.48,3524868.435
6,002594.SZ,20230221,272,276.56,270.28,274.75,272.8,1.95,0.7148,113690.06,3115649.014
5,002594.SZ,20230222,271.9,272.62,268.9,270.42,274.75,-4.33,-1.576,85087.96,2301668.445
4,002594.SZ,20230223,269.9,271.67,268.5,270.44,270.42,0.02,0.0074,100358.21,2705234.15
3,002594.SZ,20230224,269.02,269.88,267,267.58,270.44,-2.86,-1.0575,66867.61,1790064.872
2,002594.SZ,20230227,265,265.89,258,259.81,267.58,-7.77,-2.9038,169703.81,4428436.083
1,002594.SZ,20230228,261,262,257.57,260.8,259.81,0.99,0.381,120330.03,3122819.224
0,002594.SZ,20230301,260.75,266.54,257.76,265.5,260.8,4.7,1.8021,143657.61,3781045.101
